genes,logFC,logCPM,F,PValue,FDR
known:OW982292.1_11552,4.40923637327958,12.2542656547096,1640.01054357001,2.84394425076307e-36,7.70708891956792e-34
known:OW982302.1_30549,1.25289485947994,11.8680454995265,318.382662921262,1.11970116456134e-21,1.51719507798061e-19
known:OW982298.1_23877,-1.68159749584388,9.19362710349385,139.371128118657,3.52001267134818e-15,3.17974477978452e-13
novel:OW982296.1_17269,1.79352045742009,8.22787542117587,99.3311139571503,8.05690207726791e-13,5.24284842432068e-11
novel:OW982293.1_14451,1.49621258948716,8.60597718025276,98.1499182186551,9.6731520743924e-13,5.24284842432068e-11
known:OW982302.1_30394,1.12806924422817,9.00356411989139,75.7088201539847,4.33282695404505e-11,1.95699350757701e-09
novel:OW982307.1_34694,0.690818840874692,10.7378911124547,67.8547874123958,1.95215309605607e-10,7.55762127187421e-09
known:OW982311.1_36363,-0.679062924836095,10.5413286742185,57.2903912770329,1.77130122037085e-09,6.00028288400625e-08
novel:OW982292.1_8715,-2.07168895290523,7.28282991364584,54.4008024842632,3.37465301608431e-09,1.01614551928761e-07
known:OW982297.1_22209,-0.748138694498417,9.97991218199463,53.7744175761777,3.89072490340734e-09,1.04708887525217e-07
known:OW982309.1_35790,0.662545801566199,11.1256121059094,53.387530174292,4.25017624641104e-09,1.04708887525217e-07
novel:OW982298.1_24345,-0.643619027808498,10.3613185388269,49.5480966818069,1.04239045713194e-08,2.35406511568964e-07
known:OW982299.1_25336,0.381296214076611,13.6098401127839,42.1320201551303,6.6068181958771e-08,1.37726748544823e-06
known:OW982306.1_33997,-0.393119709922538,12.5876749009351,41.1843051106917,8.46520084207017e-08,1.63862102014358e-06
known:OW982303.1_32506,0.468172100083735,11.3843567926789,39.4615186053787,1.33835295287513e-07,2.4179576681944e-06
known:OW982310.1_37733,-0.486334238973138,11.0947758210002,37.759569206564,2.12509508154335e-07,3.59937979436406e-06
known:OW982293.1_13826,0.678530473927331,9.61034625100684,36.4961889232945,3.01514474134734e-07,4.7363359436696e-06
known:OW982305.1_26995,-0.667682691015999,9.72534756789469,36.3442778259677,3.14590579284328e-07,4.7363359436696e-06
known:OW982303.1_32888,0.264923568114976,15.2403523467277,35.667076306086,3.80529749778555e-07,5.35514943136217e-06
known:OW982303.1_32887,0.263827046508173,15.2612742209497,35.5330529232926,3.9521398017433e-07,5.35514943136217e-06
novel:OW982318.1_43086,-2.80400908798454,6.40245215956171,33.8319061961919,6.42892210811352e-07,8.2963709109465e-06
known:OW982296.1_17568,0.38856016326301,11.7589689159928,30.4938542621027,1.72754906887056e-06,2.12802635301782e-05
known:OW982291.1_77,-0.552870770730371,10.269924169359,29.8255358197362,2.11762382608644e-06,2.49511329073663e-05
known:OW982292.1_9046,0.343140906469408,12.5162041776688,29.2456058232594,2.53088712262967e-06,2.85779337596933e-05
known:OW982291.1_73,-0.459125110442613,10.4091373593316,26.066555289161,6.91513917199888e-06,7.49601086244679e-05
novel:OW982296.1_17909,-2.9613077946015,6.21457988364349,25.8310050380051,7.46442954190897e-06,7.7802323302205e-05
known:OW982308.1_38879,1.0116539054216,7.95407290793035,25.2779913419738,8.94158466647716e-06,8.97470164672338e-05
known:OW982309.1_35784,-0.249318494189684,14.3171018380563,24.9546276411463,9.94455739246191e-06,9.62491090484706e-05
