genes,logFC,logCPM,F,PValue,FDR
novel:OW982291.1_3027,4.75702202519113,4.60775155346855,3.03216666099209,0.100575690529753,0.284058732546724
known:OW982299.1_26062,0.80785654280001,8.34369996906098,2.99254501678975,0.101544805924413,0.284058732546724
known:CALPDS010000378.1_48036,-1.24687618666235,5.925417386961,2.96831276095343,0.10283394716255,0.284058732546724
known:OW982299.1_25336,-0.755785205258948,12.7844989394388,2.92638454451038,0.105110776371811,0.284058732546724
known:OW982313.1_39842,-1.75878756788446,5.5413492982226,2.92425581990932,0.105227963898431,0.284058732546724
novel:OW982306.1_33995,4.75878648834011,4.70858248854978,2.94205565570033,0.105355116766156,0.284058732546724
known:OW982292.1_8979,-1.46189411509685,6.62319157960783,2.79876627772386,0.112419894189834,0.2948759440486
known:OW982292.1_8980,-1.46189411509685,6.62319157960783,2.79876627772386,0.112419894189834,0.2948759440486
known:OW982317.1_41865,0.858888092829703,13.1550745057464,2.78041218586342,0.113520316488193,0.2948759440486
known:OW982308.1_38882,1.02518947948904,6.63222515052037,2.72981526092941,0.116621254238515,0.299281050033779
known:OW982318.1_43175,-0.883163366583893,7.0380630236939,2.60683379182166,0.124592057342706,0.315929859690432
novel:OW982304.1_31742,-1.38916625818192,5.61356749397967,2.53822036529253,0.129323768745766,0.321546439020061
known:OW982292.1_11552,0.663371387341038,15.9383111122769,2.53111198339927,0.129826261763968,0.321546439020061
known:OW982312.1_38543,-1.37073776753298,5.33294994707174,2.43158810120701,0.13711566673454,0.335696977177668
novel:OW982298.1_24178,0.952855686912273,6.91974465399916,2.39746230291481,0.13972861952278,0.338206772254003
known:OW982293.1_14552,-0.921349121579615,6.60008849931412,2.32678635472581,0.145335189362558,0.347824666676683
known:OW982294.1_44233,0.899451381309954,7.46003381601491,2.28502156548262,0.148777167439281,0.350578773008361
novel:OW982326.1_36224,1.52209203867584,5.82677962495113,2.27310084597311,0.149777785651459,0.350578773008361
novel:OW982291.1_6215,-1.08886738755908,6.15770337983474,2.15452717085374,0.160193172304597,0.370882018487816
known:OW982311.1_36636,0.62568660122106,9.05065288462802,2.05943780198819,0.169194719076034,0.387510485625754
known:OW982294.1_44887,-0.78650689739669,7.39603492323716,2.00256574015562,0.174877719288171,0.39626547030192
known:OW982314.1_41004,-0.651963764724858,13.9470572020523,1.94604670978841,0.180761962312328,0.402416720535239
known:OW982291.1_494,0.643982867427559,13.028746098707,1.94032852121533,0.181370916297572,0.402416720535239
known:OW982291.1_2499,-0.613768035412708,11.1527296246717,1.87134771256646,0.188922666480803,0.411965213778722
known:OW982291.1_2300,-0.639340754175974,13.9440814547671,1.86583779389645,0.18954268051791,0.411965213778722
known:OW982305.1_27003,-0.652379826342808,9.07542179320979,1.78948474499466,0.198403265786287,0.421883728281371
known:OW982295.1_15520,1.35596200200331,5.65605630502167,1.78363489691956,0.199103411239973,0.421883728281371
known:OW982309.1_35792,0.613567794015311,11.9892666709741,1.77578239065871,0.200048152847035,0.421883728281371
novel:OW982319.1_40366,1.66671000030634,4.71275248778739,1.71543063754443,0.207501541326051,0.433312042180871
known:OW982297.1_22337,0.689393301279434,7.09129353907043,1.66708998177037,0.213727127689593,0.44197939997945
novel:OW982295.1_14863,-2.67878451599516,4.25040738399615,1.6408486381849,0.217206337996067,0.444855288395791
known:OW982316.1_42151,-0.55230913649952,8.96160995795113,1.57575839355368,0.226154403218389,0.454442338542612
