genes,logFC,logCPM,F,PValue,FDR
known:CALPDS010000378.1_48005,-0.769357194552114,17.033956914231,332.238126685172,1.36339883473088e-05,0.00209883995745176
known:OW982294.1_45095,-0.76216055662689,17.0335749796956,314.706526213467,1.54895937819318e-05,0.00209883995745176
novel:OW982321.1_43195,1.39163822102201,8.75902610289819,73.8198694648007,0.000445558331518825,0.0395969241075867
known:OW982294.1_44316,-0.912294438944976,11.6163706694972,63.7348549086539,0.000620164036038162,0.0395969241075867
known:OW982292.1_11552,-1.63119651422657,12.2542656547096,55.6487662892994,0.000839533263619305,0.0395969241075867
novel:OW982312.1_37957,0.785498319035093,11.0376026219095,50.0357463997791,0.0010624104391831,0.0395969241075867
known:OW982299.1_25336,-0.591785235986741,13.6098401127839,49.0014295299914,0.00111247404705984,0.0395969241075867
known:OW982296.1_17770,0.842984294025167,9.50208936335346,47.911877595602,0.00116891288878485,0.0395969241075867
known:OW982311.1_36363,0.768137342532929,10.5413286742185,37.3873478634047,0.0020055878283528,0.0571989676551422
known:OW982302.1_30549,-0.655800504706048,11.8680454995265,36.509921776678,0.00211066301310488,0.0571989676551422
known:OW982306.1_34000,0.554325714213468,13.7056764467475,27.5884951067983,0.00381884509582364,0.0940824564516552
known:OW982302.1_31021,-0.803453112623002,8.36627706974585,25.6436939285158,0.00444365323333958,0.0963591358118166
known:OW982305.1_26995,0.655320164533832,9.72534756789469,24.5084475974376,0.00487739913271939,0.0963591358118166
known:OW982317.1_41918,0.546374549380337,10.8093404988487,24.2655719086268,0.0049779627356658,0.0963591358118166
known:OW982293.1_13826,-0.634589811813768,9.61034625100684,23.3142493574721,0.00540158301967107,0.0975885998887241
novel:OW982303.1_32745,0.842129848311401,8.16981551048424,20.7873873170654,0.00680964650003993,0.105127787666432
known:OW982296.1_17769,0.770901590950207,8.16641257933,20.6583767419321,0.00689499807522877,0.105127787666432
novel:OW982291.1_6827,1.82653200887898,6.62752380778516,20.5282196791293,0.00698265748337925,0.105127787666432
novel:OW982295.1_15749,5.49751117000378,4.80022465043117,26.7594362348244,0.00780663157969258,0.10928299634767
known:OW982292.1_8979,1.51332843810563,6.67328283183525,18.6462818849221,0.00844893746253549,0.10928299634767
known:OW982292.1_8980,1.51332666672732,6.66737085291511,18.6244493069131,0.00846842407122168,0.10928299634767
known:OW982306.1_33997,0.370724202672716,12.5876749009351,17.8505301916416,0.00920262369491656,0.112793850148611
known:OW982291.1_4863,-0.859147889665797,7.16124592178842,17.4927290792676,0.00957290979121055,0.112793850148611
known:OW982314.1_41004,0.336909609208396,14.6606708275444,16.3869659904179,0.0108609934438862,0.122638717637215
novel:OW982291.1_3027,2.24162837011533,4.91572495119498,14.2448601054736,0.0141644963010146,0.152215982475041
known:OW982300.1_28277,-0.692912849864515,8.48332228936643,13.9776676648288,0.0146737243965214,0.152215982475041
novel:OW982294.1_43852,2.24088849761305,5.41243412918152,13.7319070096266,0.0151654299882882,0.152215982475041
known:OW982291.1_73,0.501218167855109,10.4091373593316,11.8422518804498,0.0198682382366247,0.192296162933046
known:OW982298.1_24281,2.0780332527614,6.28788160432781,11.0980936736015,0.0223007332905021,0.208396507645726
known:OW982291.1_2300,0.277329111364323,14.6395217782225,10.5062788478139,0.0245498490083378,0.221766969375318
novel:OW982297.1_22048,1.72697841509182,4.91671954703547,9.75810247382488,0.0278852849080283,0.23791094694093
novel:OW982299.1_25711,3.04454927540094,4.82448166821977,9.7157985139622,0.0280928055428405,0.23791094694093
known:OW982314.1_40988,0.328537784281535,12.2176309654732,9.46286996913134,0.029380756987926,0.241278337688725
known:OW982312.1_38160,-0.145653090004166,16.9964002618858,8.35152484685809,0.0361683927476665,0.288283365724047
novel:OW982302.1_30532,-2.87693418904795,4.38918604813859,8.1688691679371,0.0374944364181071,0.290314064837343
known:OW982298.1_24282,2.14389864198919,6.17361968938603,7.90180716822219,0.0395617670359952,0.294897036782136
novel:OW982291.1_3395,4.39739798345511,3.79729031870396,9.44525798983037,0.0402626950588156,0.294897036782136
known:OW982300.1_28198,-0.339143201768668,11.4015038813727,7.35383842785533,0.0443464909162688,0.316260501008128
known:OW982310.1_37733,0.295488065966152,11.0947758210002,6.89666367522781,0.0489987998039785,0.340478839663543
known:OW982318.1_43175,-0.424381784224533,8.20276212625579,6.68045935798268,0.0514453735674021,0.348542405919149
known:OW982305.1_26999,0.434433853831655,13.5301724924345,6.28991199283184,0.0563307430181285,0.355404476979141
known:OW982308.1_38879,-0.559811031209862,7.95407290793035,6.27606706384856,0.0565159671108422,0.355404476979141
novel:OW982299.1_26240,-1.69818417935604,4.57979496401957,6.25444202625374,0.0568070318770724,0.355404476979141
known:OW982294.1_44887,-0.479964805039459,7.55022101240524,6.11401462631639,0.0587505854545952,0.355404476979141
novel:OW982304.1_32046,-2.71205181568334,3.98724480267036,6.05265485514071,0.0596299036848998,0.355404476979141
known:OW982298.1_23877,-0.659324809633999,9.19362710349385,6.00493019271629,0.0603269591920314,0.355404476979141
known:OW982291.1_6724,-0.490417076234889,11.5300270353344,5.70432314410023,0.0649991818854841,0.364546519915594
novel:OW982294.1_46254,3.70587900438339,4.20175886882663,6.33108073728789,0.0694637335454433,0.364546519915594
known:OW982309.1_35790,-0.58296846698061,11.1256121059094,5.40191594439774,0.0702434165430578,0.364546519915594
