genes,logFC,logCPM,F,PValue,FDR
known:OW982308.1_38879,2.2625850168258,12.3024372331131,174.485063815145,6.54605957292143e-08,9.47317790830789e-06
known:OW982293.1_13826,2.08357659014966,13.9849547756399,164.111820165582,8.89500273080553e-08,9.47317790830789e-06
known:OW982291.1_4101,6.98116731152279,5.08950844875573,59.6191685087147,2.0575890118593e-05,0.00114811393478415
novel:OW982293.1_13427,-3.19056523094351,6.39104369161069,51.8876988811909,2.1560825066369e-05,0.00114811393478415
novel:OW982291.1_6827,4.17437360177336,6.17772587192223,45.0227540185175,4.03308262562448e-05,0.0014374822642981
novel:OW982313.1_39729,-2.07507665862144,8.54742193649586,44.9814763895545,4.04924581492423e-05,0.0014374822642981
novel:OW982299.1_26240,2.59077932505453,6.92222558032134,40.0344240233235,6.69455783155252e-05,0.00203705831160098
novel:OW982293.1_13890,-1.83286717005253,8.76780642923779,38.1607370328576,8.20696573440879e-05,0.00218510462678634
known:OW982294.1_44316,-0.904355059371934,13.6988122566123,35.5585277178,0.000110409529858563,0.00257550389430259
known:OW982291.1_73,-1.09324608844292,9.46670207447914,34.7900337818421,0.000120915675788854,0.00257550389430259
novel:OW982291.1_5831,1.63044852534247,8.23509809030635,32.7739673479905,0.000154670366637348,0.00299498073579593
novel:OW982307.1_34694,0.826985967823311,12.2202744841562,29.7364973481648,0.000229400254968563,0.004071854525692
known:OW982296.1_17568,0.913081140773081,12.0612771365944,28.1683908599456,0.000284620958354104,0.00466340493303262
known:OW982305.1_26500,-2.24640776844784,6.33163182392424,26.3552226962719,0.000369494168799006,0.00532506889076396
novel:OW982316.1_42309,3.01814497514422,5.03480276550809,26.1638510465771,0.000380107087294807,0.00532506889076396
known:OW982291.1_77,-0.985862058826095,9.69239170545259,25.8216297875189,0.000400005174893067,0.00532506889076396
novel:OW982321.1_43195,1.13393189823897,8.47031212759322,24.7998303455954,0.000467243509703021,0.0055567172461825
known:OW982298.1_23877,-1.21109179338263,8.35511311630235,24.7666044081008,0.000469646844406159,0.0055567172461825
novel:OW982320.1_41483,-1.2665940255852,8.58798425369028,24.4193140047649,0.000495669613509237,0.0055567172461825
known:OW982302.1_30394,0.961443941219216,9.18520215852208,23.218609806886,0.000599898584699966,0.00638891992705464
