miRNA.ID,logCPM,logFC.38vs33,F.38vs33,PValue.38vs33,FDR.38vs33,logFC.43vs38,F.43vs38,PValue.43vs38,FDR.43vs38,logFC.43vs33,F.43vs33,PValue.43vs33,FDR.43vs33
known:OW982298.1_24282,6.17269088157516,1.80809911389892,3.63231713051231,0.0775820302866533,0.26381733587257,-0.939683705752748,2.32518859446548,0.149743896554762,0.32505037683416,0.868415408146175,0.714957683965142,0.412136773607467,0.561251586168963
known:OW982298.1_24494,10.4034350701793,-0.24011018115882,2.17936296529051,0.162188197891626,0.400729553201299,-0.299325453050679,5.80131980030811,0.0304936464368869,0.111672678167518,-0.539435634209498,10.9619501753162,0.00519984275909539,0.0176144673464356
known:OW982299.1_25336,13.6098370538986,0.117051698131763,0.405161995363775,0.534788203492659,0.771839800988573,0.454865385692725,10.8148738429669,0.00543472790847958,0.037153016710349,0.571917083824489,9.58965114801959,0.0079486747857239,0.024203268167766
known:OW982299.1_26062,8.3785845516248,0.53005735678984,3.84509758574164,0.0702657852505012,0.244128561575459,0.0435614446886764,0.0509943226778362,0.824632006564032,0.919651332423262,0.573618801478517,4.47117148052667,0.0530491117483076,0.109742818960239
known:OW982300.1_27483,8.58727548274302,-0.145247159962499,0.352762160673908,0.562105574255239,0.785209333109122,0.673158500807391,13.896945179819,0.00227909913775547,0.0193011208228667,0.527911340844893,4.7246256458428,0.0475342691387072,0.0990906687429973
known:OW982300.1_28095,4.11688612527623,4.44982985345086,4.11842982296148,0.06359716295239,0.244051114909508,0.862908915640882,1.05189837823799,0.3239395427568,0.532046158103593,5.31273876909174,6.87012407342155,0.0212687816172007,0.0543758473420886
known:OW982300.1_28198,11.4016564997887,-0.546156717663681,8.53521325030225,0.0112366183165549,0.0870035303938963,0.0171767475246796,0.0142527711628228,0.90668041359693,0.961698225693418,-0.528979970139001,7.84580884907002,0.0142413689661829,0.0382119899983719
known:OW982300.1_28199,12.2036552561454,-0.0930669990969724,0.340386542752541,0.568962059549619,0.785367122242334,-0.00739404352169631,0.0037562395667034,0.952003131041255,0.979327758358999,-0.100461042618669,0.397015054433976,0.538866089281544,0.672961798135016
known:OW982300.1_28277,8.4832366366741,0.020847477785429,0.00303292204570509,0.956865677572628,0.982237115993114,0.0723150028828997,0.0689319215811925,0.796753459498302,0.911893966983291,0.0931624806683286,0.0684034121624133,0.797515239591912,0.867978433451438
known:OW982300.1_28279,8.80894083331117,-0.130352282756642,0.324169114243224,0.578207588342524,0.785367122242334,0.190087129893453,1.25835417240257,0.280987302160327,0.491372992378128,0.059734847136811,0.0701032169369101,0.795076284007113,0.867978433451438
known:OW982300.1_28718,9.11406295969265,0.506000615023356,2.73293716299706,0.120719888423973,0.351775158740824,0.268638014745562,1.49956499299149,0.241108062308095,0.4610334741912,0.774638629768918,6.49211120267549,0.0233235621907611,0.0585248643860763
known:OW982301.1_29999,11.476372750146,-0.125802104699497,0.543198919377376,0.473380199487626,0.724779853452807,0.322491596628307,6.36141708048797,0.0245145526821102,0.10065823904321,0.19668949192881,1.35879780889275,0.263379217209474,0.403252925783997
known:OW982301.1_30000,11.1997292498201,-0.196700017644431,1.0939694709769,0.3134600162687,0.585845961440123,0.291085002462255,4.27732707508499,0.0577819993823425,0.173988020362387,0.094384984817824,0.260111025242304,0.618053899484624,0.725076219741702
known:OW982301.1_30001,10.3358523569637,-0.112969998042323,0.337175751926038,0.570768546925704,0.785367122242334,-0.324165577213784,4.68387458713547,0.0483735627971182,0.154226300211989,-0.437135575256107,4.84603226332777,0.0451337259477699,0.0978499178547651
known:OW982302.1_30394,9.0026891811885,-0.0473039903893159,0.0344436603352309,0.855449978388378,0.9501104268166,1.25772835954535,46.7285042110212,8.47361859482163e-06,0.000459270127839332,1.21042436915603,23.2375194895037,0.000278146830555333,0.00209382753001375
known:OW982302.1_30549,11.867985037959,0.588816758748014,5.19839123408874,0.0389340668312547,0.185107580899474,0.782797244587213,15.5981570326975,0.00147500619577317,0.014275952823376,1.37161400333523,25.0829031661657,0.000196327043798279,0.0016686703752661
known:OW982302.1_30791,8.09010253365668,1.98232556654671,16.0204360159512,0.00132961593121793,0.0318353490556258,0.0377477266436024,0.014714697227898,0.90518805245171,0.961698225693418,2.02007329319032,16.4169688058854,0.0012078962863906,0.00568091431046305
known:OW982302.1_31021,8.36725238877679,-0.105448756889924,0.221249204365609,0.645392550270093,0.844934208324614,-0.431592099166333,5.94085862654116,0.0288581142938792,0.111672678167518,-0.537040856056258,5.5884292349603,0.0332027052554024,0.0775683890018452
known:OW982303.1_32504,13.1645560832098,-0.107634708462392,0.576556931633688,0.460361985544562,0.71888355361889,0.12928718337289,1.43298632517435,0.251315543955811,0.472961891750172,0.0216524749104977,0.0226918058620526,0.882427677596117,0.916237167159187
known:OW982303.1_32506,11.3842800192515,0.370472466292239,4.63849118458609,0.049328926259351,0.215615145423937,0.345107785015165,7.18447607464883,0.0180333891611789,0.0842594562530947,0.715580251307404,16.7274144199178,0.00112148883697956,0.0054272049075261
known:OW982303.1_32813,13.668295475707,-0.264770490602964,3.91484841676519,0.0680487324373868,0.244051114909508,0.0779054939365885,0.590270182698301,0.455183214793048,0.642472141713105,-0.186864996666375,1.96114032432055,0.183339206826051,0.297514521256646
known:OW982303.1_32815,5.506309122399,-0.0778200832741323,0.0147873603065199,0.904955474467006,0.967345317397203,0.871644739634778,4.36105112430401,0.0556789072694264,0.17146572579562,0.793824656360645,1.73019488392376,0.209692990008776,0.330388373792897
known:OW982303.1_32887,15.2612754516608,0.158928602582161,0.470475105220292,0.504060868266663,0.746450793990523,0.0122465174671198,0.00478265709353695,0.945850892097915,0.978341953276851,0.171175120049281,0.519863539046115,0.482863587174426,0.619999161318294
known:OW982303.1_32888,15.2403534768655,0.163135447739852,0.494884675599957,0.493384448767492,0.742817697866612,0.0137220719664556,0.00599608367531421,0.939382717223165,0.975374392212558,0.176857519706308,0.554055302722822,0.469075943221372,0.611151829870153
known:OW982303.1_32889,14.4626496532595,0.228874393001287,1.60647224447734,0.22583223127677,0.489604277408037,-0.0984849422552316,0.521586485394503,0.482152265977572,0.670068020922677,0.130389450746056,0.514672319102085,0.485017794094016,0.619999161318294
known:OW982304.1_31272,5.38508540146324,0.740334298997719,1.32345805175098,0.269399622782339,0.540794798326029,0.0194905022281755,0.00212192019516177,0.963914931427793,0.979855920785049,0.759824801225895,1.40179653892775,0.256295314634686,0.394636535602272
known:OW982304.1_31734,11.0083111625851,-0.105255948268973,0.221507411650608,0.645201401533079,0.844934208324614,0.233317491204401,1.95284885597599,0.184209665290053,0.375344505966951,0.128061542935428,0.3372612103857,0.570720314903671,0.693486872280297
known:OW982305.1_26500,6.80188131582526,-0.576345942317007,2.66837001032363,0.124821456036856,0.356069627220927,-1.29992054439303,20.1811373197872,0.000516632719659901,0.00823573335457843,-1.87626648671003,25.7078543236738,0.00017516221143254,0.0016368606654558
known:OW982305.1_26994,12.5663036314922,-0.00772376681945356,0.00130354393480685,0.971712841086123,0.985367418916007,-0.0299831434823038,0.03472641291305,0.854865161197029,0.944838780428932,-0.0377069103017573,0.031382935735413,0.861946842525692,0.909326506688116
known:OW982305.1_26995,9.72603683419842,-0.576271877273088,4.34867007988974,0.0559841262806153,0.228918517443566,-1.21276709691722,28.8447959720674,0.000101510795196156,0.00343867818726979,-1.78903897419031,36.9621574032275,2.94176735770453e-05,0.000544166619706061
known:OW982305.1_26998,12.3562490382026,-0.0222258499698115,0.00963244533173944,0.923219816666501,0.967345317397203,0.00401027061986904,0.000552750675696954,0.98157746532654,0.98887543904644,-0.0182155793499425,0.00650234413284148,0.936881254293054,0.953177469790314
known:OW982305.1_26999,13.5301465681384,0.237489011179204,0.922318487865302,0.353292725835251,0.625266779734356,0.104944138974215,0.320527563953207,0.580326159870187,0.756098025600099,0.342433150153419,1.91163578232053,0.188615115652936,0.300674684364387
known:OW982305.1_27002,9.51008612421571,-0.679516761676054,6.84738341171337,0.0204118419401002,0.122924648128159,-0.641031305768945,9.70387999987871,0.00766451248525935,0.047208615388832,-1.320548067445,24.158631139151,0.000233235027952375,0.00191535432045738
known:OW982305.1_27003,9.6605973128116,0.180242627851986,0.322795921530629,0.579004601909284,0.785367122242334,0.0631914240812519,0.0747340000600006,0.788588874846241,0.911893966983291,0.243434051933238,0.611637404508888,0.4473036703534,0.594212228753781
known:OW982305.1_27007,7.20618925243315,-0.428028986958196,1.37420644101319,0.260810863440516,0.527460776062535,0.112805176428044,0.172296365361861,0.684421262095897,0.834560371028157,-0.315223810530152,0.790240881588319,0.389168000900698,0.540843734585073
known:OW982306.1_33257,8.85407733029897,0.132241899308528,0.192613836712767,0.667501839561449,0.857312789199776,0.339486242830099,2.44069715389358,0.140721021075812,0.31779497259621,0.471728142138627,2.47663476423835,0.138051988854388,0.241368315997027
known:OW982306.1_33979,6.90939521152705,-0.543201866273722,2.01389893533164,0.17792094263614,0.419274569168643,-0.0428348261207882,0.0210247768751289,0.886795134383489,0.953435322271091,-0.58603669239451,2.33741224101178,0.148755725076375,0.253539632048413
known:OW982306.1_33980,6.90939521152705,-0.543201866273722,2.01389893533164,0.17792094263614,0.419274569168643,-0.0428348261207882,0.0210247768751289,0.886795134383489,0.953435322271091,-0.58603669239451,2.33741224101178,0.148755725076375,0.253539632048413
known:OW982306.1_33991,9.99631538633997,-0.279795047686576,2.25286617469443,0.155760740751469,0.400729553201299,-0.537189181359673,14.1193495272019,0.00214955886433713,0.0193011208228667,-0.816984229046248,19.2313498125024,0.000633844914663906,0.00373417330160692
