genes,logFC,logCPM,F,PValue,FDR
known:OW982292.1_11552,-1.25007860523656,15.9383111122769,978.983089332673,9.42829244259961e-10,1.37099948964518e-07
known:CALPDS010000378.1_48005,-1.04364902226958,16.8807094821149,836.78681245258,1.77340141047215e-09,1.37099948964518e-07
known:OW982294.1_45095,-1.03727829915992,16.8748842212946,819.263195471312,1.93098519668336e-09,1.37099948964518e-07
known:OW982294.1_44316,-1.11259098042723,13.6988122566123,309.735486232216,9.43107293464853e-08,5.02204633770034e-06
known:OW982293.1_13826,-0.838671458707081,13.9849547756399,164.752939763713,1.12660040232698e-06,4.79931771391292e-05
known:OW982306.1_34000,0.749994799102971,13.3801461894956,156.699667415781,1.36855205786844e-06,4.85835980543295e-05
novel:OW982307.1_34694,0.882267317440025,12.2202744841562,117.133582781072,4.19670593308568e-06,0.000127699766249607
known:OW982302.1_30549,-0.822678806090965,12.1302191086262,95.4767496522538,9.11986154118876e-06,0.000242816313534151
known:OW982311.1_36363,0.675526013326831,11.1730824940006,71.7080192901667,2.65298406750436e-05,0.000627872895976033
known:OW982291.1_6724,0.824756630203194,10.9739389253428,52.6649366316694,8.13261321333323e-05,0.00173224661443998
known:OW982312.1_38160,0.54628083706175,16.5214759385758,45.6809281303583,0.000134518041616252,0.0026047584422056
known:OW982291.1_6720,0.520797267398855,11.6229775743151,41.5745654112812,0.000186733740948239,0.00331452390183124
known:OW982317.1_41918,0.839180744397008,9.60574635444233,40.2128246492437,0.000209472645727967,0.00343212873385054
known:OW982317.1_41916,0.55640484197893,11.0278499733914,35.6707965173356,0.000315238953529785,0.00457334298281009
known:OW982313.1_39873,0.762269384536729,11.3811046016393,34.9122253763506,0.000338935177351132,0.00457334298281009
known:OW982306.1_33997,0.480081923590111,12.2487652160352,34.7725574909611,0.000343537501056157,0.00457334298281009
known:OW982309.1_35790,-0.506209892038655,10.997741592438,30.8258083857039,0.00051301902509393,0.00641418255300629
known:OW982296.1_17568,-0.469728310701072,12.0612771365944,30.3141037370266,0.000542043596028701,0.00641418255300629
novel:OW982320.1_41483,-0.938671479394681,8.58798425369028,25.6799307863997,0.00092630695613179,0.01006020016927
known:OW982305.1_26998,0.366521671261565,11.6704341039497,25.5220077758166,0.000944619734203757,0.01006020016927
known:OW982298.1_23475,-0.905940929652424,9.15031011002057,24.5226648197879,0.00107161239828441,0.0108692114683133
known:OW982314.1_40988,0.450048094736602,11.0585495921078,23.4967945602393,0.00122494151204185,0.0118596610029507
known:OW982300.1_28198,-0.374908257931783,12.3509010338921,21.0987219820568,0.00170573968711885,0.0157966327546224
known:OW982312.1_38440,0.443880754160904,10.7437711326445,19.9886229677701,0.00200775989290204,0.0176436212549543
novel:OW982294.1_45097,-1.80928544169705,6.70581783532563,19.7829854309872,0.00207084756513549,0.0176436212549543
known:OW982300.1_28279,-0.513085735087295,10.2019991085677,17.3279982287694,0.00305570540415283,0.0243041392438114
known:OW982292.1_8979,1.87158711799392,6.62319157960783,17.0617976383357,0.00319491032313014,0.0243041392438114
known:OW982292.1_8980,1.87158711799392,6.62319157960783,17.0617976383357,0.00319491032313014,0.0243041392438114
known:OW982309.1_35786,0.2392218290777,12.6083387312453,15.0388202828473,0.00456021902634505,0.0334940225038447
known:OW982291.1_77,0.536701237911561,9.69239170545259,13.4489110951889,0.00617894422980997,0.0438705040316508
known:OW982291.1_2300,0.178102021713603,13.9440814547671,13.247729708066,0.006432057313434,0.0441944583148852
known:OW982306.1_33992,-0.367127243920751,10.2305210892955,12.5015872406382,0.00749205648315542,0.0498359548071947
novel:OW982295.1_15424,2.68854057312767,5.39927576859941,12.3576837498345,0.00772106342083298,0.0498359548071947
known:OW982297.1_21451,-0.323930309958081,10.5721965794672,11.9876911688543,0.00835143728685917,0.0523192982970883
known:OW982306.1_33991,-0.351972965040319,10.225365131349,11.8282516677837,0.00864291309229651,0.0525982996759759
novel:OW982292.1_10364,-1.26940843754613,7.22344626496468,11.4273357271925,0.00943422154723626,0.0558191441544812
known:OW982303.1_32504,-0.186578368186219,13.2132326120836,10.9628090728005,0.0104682043543053,0.0602629061477576
known:OW982309.1_35784,0.167460852459851,14.5517886621594,10.7315768024968,0.0110359000271569,0.0618591238364322
known:OW982291.1_6721,0.73014478767108,8.186233231996,10.0944567788443,0.0128128637148243,0.0699779479809633
novel:OW982299.1_26240,-2.90991512524242,6.92222558032134,9.88988255000508,0.0134586103060237,0.0716670998795762
known:OW982308.1_38879,-0.618916642238503,12.3024372331131,9.61306904456631,0.0143988859457543,0.0737929696785009
known:OW982305.1_26999,0.175268742978909,12.9015992652615,9.57049783142308,0.014550726415479,0.0737929696785009
known:OW982291.1_6993,0.555082937564235,8.83391892974577,9.42994583464192,0.0150665383762017,0.0746319226542082
known:OW982294.1_44887,-1.2167119942519,7.39603492323716,9.15395213494585,0.0161480567300336,0.0767941069227956
novel:OW982315.1_40541,-1.82671885070812,5.63072575633427,9.09714617781456,0.0163826450827623,0.0767941069227956
known:OW982314.1_41004,0.163739792232544,13.9470572020523,9.04904532274743,0.0165846428096178,0.0767941069227956
known:OW982305.1_26994,0.200990585673855,11.853970258339,8.70551936311392,0.0181222215973979,0.0821283659626756
known:OW982304.1_31734,0.252916511373576,10.9349923300166,8.51154179545218,0.0190699396893329,0.0830204890874747
known:OW982300.1_28199,-0.197396461087932,12.7143769794065,8.50586355903908,0.0190986101656632,0.0830204890874747
known:OW982294.1_44888,-1.16795140881144,6.81429632905397,7.85924055115018,0.0227515768982226,0.0969217175864281
novel:CALPDS010000116.1_47237,1.81631959450937,5.54555186899645,7.30504923661058,0.0266089580236157,0.111131530569219
novel:OW982291.1_4949,-1.7540519840277,5.76582201505537,6.78734704177463,0.0309877253684465,0.121596009977537
novel:OW982291.1_4950,-1.75405321470859,5.75845746449277,6.77924661122906,0.0310632079346942,0.121596009977537
known:OW982292.1_9046,-0.157157217974911,12.4524794691271,6.68152848359363,0.0319923592550029,0.121596009977537
novel:OW982293.1_13144,-1.10254127924973,6.70914921629003,6.64373474648317,0.0323611305108172,0.121596009977537
novel:OW982293.1_14451,-0.432981145823877,8.70344017342517,6.63229821940183,0.0324737803856351,0.121596009977537
novel:OW982320.1_41282,4.52714855302103,5.37585163867566,7.01302600659958,0.0325397773179324,0.121596009977537
novel:OW982297.1_22208,1.02660514890518,6.52563053053285,6.31497366335071,0.0358072810227083,0.131499152721325
known:OW982311.1_36636,-0.400744964697949,9.05065288462802,6.22363746994227,0.0368462798268967,0.132818974996324
known:OW982291.1_73,0.329410638305205,9.46670207447914,6.09875365592957,0.0383295306171941,0.132818974996324
known:OW982311.1_36638,-0.407675392665678,9.1017929538878,6.07888181689933,0.0385724819161154,0.132818974996324
novel:OW982291.1_6374,-4.18283878093252,5.40899489541848,6.4051658479692,0.0386610191861289,0.132818974996324
known:OW982298.1_23877,0.514941561854604,8.35511311630235,6.021546455858,0.0392844855622929,0.132818974996324
known:OW982294.1_44437,0.175018936285965,11.6343315110183,5.90274938710925,0.0408135778111105,0.135832688652602
known:OW982309.1_35362,-0.767734217627039,7.92298122308302,5.78962933219182,0.0423404440345157,0.138746378143874
known:OW982298.1_24281,1.13966555619763,6.41893417030851,5.45029443869119,0.0473777724770281,0.152900992994045
known:OW982300.1_28277,-0.243729716924837,10.096974889186,5.33208910636724,0.0493101155146966,0.156762009024334
novel:OW982326.1_36224,1.64630131991828,5.82677962495113,5.23886809407407,0.0509052367720962,0.158004805266293
novel:OW982293.1_13890,-0.40304965510936,8.76780642923779,5.22292114885204,0.0511846552271091,0.158004805266293
known:OW982291.1_3058,1.10046000092131,6.37743277221364,5.14793559745906,0.0525250372757664,0.159826184853403
known:OW982294.1_44435,-0.119780863345163,16.6465646606492,5.0345634301213,0.0546377245393465,0.162575713427408
known:OW982293.1_12063,-1.51054208241956,6.1225023255424,4.9787084557672,0.0557184369962477,0.162575713427408
known:OW982293.1_12064,-1.51054208241956,6.1225023255424,4.9787084557672,0.0557184369962477,0.162575713427408
known:OW982291.1_2499,0.216681565277004,11.1527296246717,4.90649914295613,0.0571563379636098,0.164517567381742
novel:OW982303.1_32508,-0.364051882139158,9.3366537168253,4.57101102711947,0.0644949224122262,0.181008995548522
known:OW982306.1_34006,-0.976412626832159,6.94510970197994,4.62457127578334,0.0645853693036978,0.181008995548522
novel:OW982291.1_87,1.72648388525243,4.48544681504658,4.50570923134246,0.0660610721289083,0.18274036835659
novel:OW982305.1_26408,-1.17200587581405,5.39751016032649,4.16727524060687,0.0750079210301573,0.204829322813122
known:OW982309.1_35792,0.158223717212479,11.9892666709741,4.03576057523004,0.078902639495691,0.210470177774515
known:CALPDS010000378.1_48036,-1.14873054636113,5.925417386961,4.00626500557385,0.0798116301059049,0.210470177774515
novel:OW982308.1_39397,-1.08363313837034,6.49660892003506,3.99898824644006,0.0800379549283365,0.210470177774515
known:OW982304.1_31272,-1.47362221560985,5.45389211017792,3.89993433598833,0.0832026283847922,0.216123900560497
known:OW982291.1_6991,0.216868563372872,10.941641682431,3.34136797606342,0.10443578746652,0.265719825006095
known:OW982298.1_24282,0.916070491363741,6.34606973192185,3.33330766335717,0.104790916903812,0.265719825006095
known:OW982311.1_36384,-0.146115849091724,11.1376277671134,3.29635129059806,0.106439446006704,0.266724729405036
known:OW982298.1_23583,-0.184021652818401,10.4687651672374,3.00120117941847,0.120900637062493,0.29943994993385
known:OW982297.1_22337,-0.62164269238695,7.09129353907043,2.82109075247923,0.13100628686466,0.32073952991003
novel:OW982303.1_33145,-1.89333099988652,4.66896061222628,2.78637275467623,0.133080593086811,0.32211552644876
known:OW982303.1_32815,1.82472945704394,5.32859459578553,2.72164501596377,0.137064909253355,0.323320359854028
novel:OW982306.1_33995,3.58882585800224,4.70858248854978,2.79732166911039,0.13764173572479,0.323320359854028
known:OW982303.1_32506,-0.132157584680834,11.3985506226619,2.70472697735086,0.138132172519796,0.323320359854028
known:OW982308.1_38882,-0.833567360835684,6.63222515052037,2.66727011955275,0.140534462514533,0.32452970723555
known:OW982296.1_17769,0.737689181271304,6.88165068351151,2.6267631688698,0.143194924092273,0.32452970723555
known:OW982291.1_4863,-0.565601420528345,6.96336780666922,2.62639088646944,0.14321968300536,0.32452970723555
known:OW982292.1_9450,1.48832997275846,4.98662621935438,2.4885174855963,0.15279343919638,0.342578974198198
known:OW982301.1_29999,0.190228373495623,11.1167987013412,2.29398857222944,0.167805539478274,0.37231854071742
known:OW982294.1_44439,-0.0744667528268186,15.3454392946816,2.26665543090461,0.170070746444033,0.373454319511124
known:OW982298.1_23371,0.827039862195141,5.87406243796716,2.16203516203819,0.17913059609025,0.389334867012483
known:OW982308.1_38897,0.754008474548525,5.92428827214651,2.12216537083208,0.182754235729485,0.393198507175559
novel:OW982303.1_32745,-0.890794923536533,5.8470947563813,2.01096129420433,0.193399893528425,0.411941773215545
novel:OW982306.1_33361,-0.829897286509841,5.60476812200033,1.96695099509674,0.197845627646381,0.417238798897814
known:OW982317.1_41865,-0.0882511570629903,13.1550745057464,1.89560949718858,0.205353072022305,0.428825532752461
known:OW982296.1_20356,-0.900958851272705,6.10753221280454,1.8713708651041,0.207992326507083,0.429859343464709
known:OW982298.1_24494,-0.176146141684096,10.1084157963074,1.84590235692989,0.210815829056728,0.429859343464709
known:OW982292.1_9226,-0.130417153370032,10.46048825916,1.8362248274132,0.211902493257251,0.429859343464709
novel:OW982291.1_6827,1.58163148550925,6.17772587192223,1.75969984562784,0.220772895273529,0.443628553710016
known:OW982291.1_1658,0.0795225754088307,12.9423704305582,1.73829983416851,0.223344933275889,0.44460253072677
known:OW982301.1_30001,0.155679580057473,9.66934847203181,1.68236587086931,0.230266526182329,0.454136759970704
known:OW982307.1_35049,-0.251095805462314,8.26346852633922,1.45797911777727,0.26126107406008,0.510537695181625
known:OW982295.1_15520,-1.31544676865432,5.65605630502167,1.39869461761747,0.270428625412831,0.520393736457345
known:OW982299.1_25336,-0.0816620018839211,12.7844989394388,1.39389294662571,0.271191102097489,0.520393736457345
known:OW982314.1_40990,-0.0690831428399127,12.8813041688598,1.3216115978089,0.283050799208499,0.538301966351878
known:OW982293.1_14549,-0.270392600759702,7.95932444401688,1.30338940634392,0.286158178323714,0.539395504273904
known:OW982291.1_4101,2.23703614500621,5.08950844875573,1.27009473147354,0.296312987313548,0.553637423664787
known:OW982312.1_38543,-0.634100712484382,5.33294994707174,1.22246988365411,0.30057172619059,0.554966901379606
known:OW982291.1_494,-0.0627384436148566,13.028746098707,1.21349289962152,0.302235495587015,0.554966901379606
known:OW982296.1_17770,0.25761578526706,8.6570109734961,1.19350105889924,0.305989497734724,0.557057803568344
novel:OW982296.1_17269,-0.389176911868949,8.2770348799625,1.15389722756915,0.313631185190348,0.558223901849787
known:OW982316.1_42151,-0.190893525134259,8.96160995795113,1.14952335588812,0.314492339070302,0.558223901849787
known:OW982316.1_42152,-0.190893525134259,8.96160995795113,1.14952335588812,0.314492339070302,0.558223901849787
novel:OW982291.1_1361,1.03718255956224,4.99220446609541,1.13887100505116,0.330937695386978,0.576669231219732
known:OW982306.1_33257,-0.173041605678445,9.00638238445738,1.09334215045937,0.332052559880329,0.576669231219732
novel:OW982312.1_37957,0.107447105835159,10.4644208363697,1.06144787824679,0.333006175774775,0.576669231219732
known:OW982318.1_43175,-0.34050529586564,7.0380630236939,1.0403189964989,0.337185691786874,0.579198002827453
known:OW982305.1_27003,-0.180328802682211,9.07542179320979,0.993552517897371,0.347662576700843,0.589361295337009
known:OW982309.1_35350,0.333958202646584,7.59244243478452,0.989314825664695,0.348636259213442,0.589361295337009
known:OW982311.1_36874,0.25572087891605,7.89481028983292,0.870968493669896,0.377616528333723,0.623593873191983
known:OW982303.1_32813,-0.0530813044383052,13.7396257809454,0.863736938390127,0.379507606567963,0.623593873191983
novel:OW982292.1_8715,0.470335798858016,6.07119761016717,0.862039631013603,0.379953613052609,0.623593873191983
novel:OW982291.1_7006,-0.353066725624004,7.35667860847991,0.859595930490577,0.380597199600741,0.623593873191983
known:OW982307.1_34333,-0.569641342818239,5.8839287928201,0.800824959426051,0.396610108464382,0.644869871014606
known:OW982297.1_20558,0.375509337829659,6.73447181298815,0.776267095434594,0.403621700255397,0.648742883171626
known:OW982315.1_40548,0.113323279208639,10.8777570003123,0.771233195924288,0.405083584327823,0.648742883171626
novel:OW982291.1_6215,-0.45643716224745,6.15770337983474,0.759798645592922,0.40843624412276,0.649230746254834
known:OW982312.1_38546,0.0797228267939928,11.5781181028527,0.727827074586721,0.418053722504167,0.654836199294466
known:OW982301.1_30000,0.129268285308556,10.931117234482,0.72763904287032,0.41811137607534,0.654836199294466
known:OW982309.1_35397,-0.64037355769598,5.75754624403991,0.703331045283942,0.425676225970775,0.66181778198376
known:OW982297.1_22209,0.083556164099391,10.4127302016418,0.67244065495683,0.435621840677673,0.672372841045973
known:OW982315.1_40523,-0.371919159777766,8.80020069969737,1.1815678369083,0.449939821465687,0.68947612929634
novel:OW982293.1_13427,0.343592932091348,6.39104369161069,0.596776924246208,0.461712388255514,0.70246241927446
known:OW982317.1_41863,0.0415843318907191,14.5439041415978,0.568597769437443,0.472125389857281,0.713210695316319
known:OW982296.1_20355,-0.483842181733401,6.47705964371505,0.547300167551182,0.480272763350416,0.719847732058152
known:OW982324.1_46568,-0.359187950489023,6.5393517435817,0.531924602116507,0.486311551067085,0.719847732058152
novel:OW982303.1_32885,0.154974013779227,9.59457183210225,0.761499532873491,0.490275303208108,0.719847732058152
novel:OW982307.1_34911,0.432356470820393,5.32713601430607,0.514734662833926,0.493226338580238,0.719847732058152
known:OW982305.1_26995,-0.126640172916833,8.68117157546155,0.49944837752769,0.499526785997954,0.719847732058152
known:OW982311.1_36985,0.461300009376951,5.8869877686689,0.498549344534258,0.49990191354838,0.719847732058152
known:OW982302.1_30394,0.124903636482199,9.18520215852208,0.494522738530187,0.501588404725145,0.719847732058152
known:OW982319.1_40269,-1.00573141397541,5.1382923711276,0.48915123409815,0.50385454639467,0.719847732058152
novel:OW982296.1_19394,-1.07315052473527,4.97034727129775,0.481920618752667,0.506935022576164,0.719847732058152
novel:OW982298.1_24178,-0.310769698492365,6.91974465399916,0.455994813673054,0.518274490539917,0.727749939869738
novel:OW982296.1_18749,0.557312638747597,4.91130392740269,0.452831066399815,0.519690942233483,0.727749939869738
known:OW982291.1_2296,0.126601259316767,8.78967989894585,0.446054003345499,0.52274995680784,0.727749939869738
novel:OW982310.1_37256,-0.397566553041049,6.05056526565278,0.421506626697464,0.534124304529372,0.738756343277638
novel:OW982315.1_40718,-0.563272765877816,4.92343370373955,0.41274751818095,0.538299618097094,0.739727862288265
novel:OW982302.1_30840,-0.710061020141881,5.14945724348688,0.429108984643436,0.546070292617102,0.745595976457967
known:OW982293.1_13413,0.329861909364001,6.0777515666309,0.374535546211666,0.557294344212124,0.75607449246613
known:OW982313.1_39842,0.338738774621212,5.5413492982226,0.359948716275728,0.564905918304119,0.756703879572665
known:OW982300.1_27483,-0.115266728435325,8.92465605870425,0.461906346368296,0.567177577104234,0.756703879572665
known:OW982310.1_37733,0.0756140786759462,10.3579312026749,0.347338676589794,0.571660418418224,0.756703879572665
known:OW982305.1_27002,-0.12424155289827,8.5199161617487,0.346770592465584,0.571968660146475,0.756703879572665
known:OW982300.1_28718,-0.132058636576577,8.84142400200584,0.327166533185086,0.582824140954426,0.766305814958597
known:OW982306.1_33979,-0.23211827722046,6.85727574691485,0.295042165517174,0.601603030935364,0.780592267437788
known:OW982306.1_33980,-0.23211827722046,6.85727574691485,0.295042165517174,0.601603030935364,0.780592267437788
novel:OW982297.1_22048,0.451449033567336,4.97462678447081,0.278484790738065,0.61181515930868,0.780592267437788
known:OW982303.1_32888,-0.0327595659789317,15.5806810681276,0.27707396866952,0.612703481590338,0.780592267437788
novel:OW982301.1_28870,0.443299271500633,5.48291320672096,0.270807808686888,0.616684875408957,0.780592267437788
known:CALPDS010000185.1_47481,0.0465668664176241,11.0600255887514,0.300445022692103,0.618392776443473,0.780592267437788
novel:OW982317.1_41789,-0.215640471692063,7.22479053531442,0.266675576226682,0.619343160549231,0.780592267437788
known:OW982294.1_44233,0.188387401944941,7.46003381601491,0.254371915183583,0.627418655976777,0.786118668959138
novel:OW982318.1_42875,-0.59396689214297,4.75197772528746,0.243702407393138,0.634626083793858,0.788552812405118
known:OW982303.1_32887,-0.0307073105469114,15.592306510589,0.239531400593725,0.63749803235479,0.788552812405118
novel:OW982300.1_27993,0.70241849137408,5.07428658063481,0.232206553458989,0.642618802297171,0.788552812405118
novel:OW982316.1_42309,0.683730194412507,5.03480276550809,0.23001594524557,0.644169903091505,0.788552812405118
novel:OW982316.1_42312,-0.422291512597929,6.00668189917019,0.22024765708547,0.651201166099756,0.792604847881418
novel:OW982296.1_20257,-0.226264594176918,6.5911278741303,0.190459956360518,0.67391145731833,0.815586025050024
known:OW982291.1_6727,0.0388160338767141,12.2096504029358,0.181951996076428,0.68079043263217,0.817408894122978
known:OW982294.1_46496,0.239023655363592,5.87469869251828,0.175629743591183,0.686028243875293,0.817408894122978
novel:OW982295.1_14863,0.481028145517024,4.25040738399615,0.174554174897125,0.686930479098653,0.817408894122978
