genes,logFC,logCPM,F,PValue,FDR
known:OW982292.1_11552,3.74751999125084,12.2542656547096,145.055537576843,2.97573365801319e-05,0.00806423821321573
known:OW982305.1_26995,-1.77811233251741,9.72534756789469,40.3717874496769,0.000887922648738186,0.0959538147679766
novel:OW982292.1_8715,-2.63042378405234,7.28282991364584,33.8297267753508,0.00138273858694373,0.0959538147679766
novel:OW982293.1_13427,-4.76839612155483,5.92817635714911,33.1799491421163,0.00145077289396898,0.0959538147679766
novel:OW982297.1_21579,-3.35554267267776,5.67467523840812,26.4633251800995,0.00251735606980998,0.0959538147679766
known:OW982291.1_73,-1.16550006805626,10.4091373593316,25.8359663714164,0.00266612895199969,0.0959538147679766
novel:OW982296.1_17269,1.45177399753721,8.22787542117587,24.7779603782818,0.00294522859576287,0.0959538147679766
known:OW982298.1_23877,-1.34091156999636,9.19362710349385,24.0143704342907,0.00317176012757406,0.0959538147679766
known:OW982302.1_30394,1.39221245747883,9.00356411989139,23.9667520868893,0.00318665805502505,0.0959538147679766
known:OW982313.1_39842,-1.69068848357319,6.49408015157453,22.1619566739588,0.00382888537979458,0.0990080525726786
novel:OW982299.1_26240,6.80165190617775,4.57979496401957,27.7049812816898,0.00401877704169544,0.0990080525726786
known:OW982309.1_35790,1.36335582134447,11.1256121059094,19.4147729681919,0.00519254307346382,0.103487950580845
novel:OW982297.1_22547,-5.95885855180271,5.02766068611451,24.0341769803885,0.00536203660413114,0.103487950580845
known:OW982308.1_38879,1.22306691441177,7.95407290793035,18.8986405994994,0.0055197216368653,0.103487950580845
novel:OW982303.1_32745,-1.10732634990741,8.16981551048424,18.5910232570282,0.00572811534580324,0.103487950580845
novel:OW982312.1_37957,-0.872558537692196,11.0376026219095,17.4161259186399,0.00662995553156812,0.112294871815935
novel:OW982293.1_13890,-1.07370409717738,7.43611240733418,16.4634176680942,0.00750828710596091,0.118087965535495
novel:OW982312.1_37839,-2.99074002811863,5.23389226123499,16.138836167081,0.00784348110567866,0.118087965535495
known:OW982306.1_34006,-1.84111003880643,6.55169585633177,15.4778244079482,0.00859160154046037,0.121367906136327
novel:OW982294.1_45097,-1.5366976220849,6.87596259081875,15.1826640314303,0.00895704104327136,0.121367906136327
novel:OW982321.1_43195,-0.925798008485737,8.75902610289819,14.7573957386339,0.00952162256160743,0.122874272104553
known:OW982316.1_42151,-1.07342058261997,8.60493434892447,13.4192478814494,0.0116474834224471,0.133376651019774
known:OW982316.1_42152,-1.07342058261997,8.60493434892447,13.4192478814494,0.0116474834224471,0.133376651019774
