genes,logFC,logCPM,F,PValue,FDR
novel:OW982291.1_6374,-5.01686697585503,5.40899489541848,24.3633051885301,1.14682353572627e-06,0.000244273413109696
novel:OW982307.1_34694,2.61582266636404,12.2202744841562,14.5366554493354,0.000157746268418872,0.0167999775866098
known:OW982298.1_23877,-2.44326614665854,8.35511311630235,11.7915456237714,0.000653274837111796,0.0454487790698878
novel:OW982320.1_41385,2.12415238417402,9.61696528098316,10.9184802180012,0.00103254147001315,0.0454487790698878
novel:OW982300.1_27993,6.22242815372044,5.07428658063481,10.856333084654,0.00106687274811943,0.0454487790698878
novel:OW982313.1_39729,-2.18647205832701,8.54742193649586,10.3422703178751,0.00139926769065238,0.0496740030181594
known:OW982291.1_2498,1.98797737749399,7.94339116864518,8.69075491588239,0.00337417172176162,0.098258933363818
novel:OW982319.1_40366,5.76359038084822,4.71275248778739,8.52420843814774,0.00369047637047204,0.098258933363818
known:OW982291.1_4101,3.70155674960127,5.08950844875573,7.76122194106822,0.00557631842606619,0.1319728694169
novel:OW982291.1_6827,-1.9043274741903,6.17772587192223,6.80450412769524,0.00941255378522282,0.158287743694643
novel:OW982291.1_7260,2.22643668463801,5.64295121840243,6.70963742842809,0.00991810216353067,0.158287743694643
novel:OW982303.1_32885,1.64021723895885,9.59457183210225,6.70799219172217,0.00992711204565103,0.158287743694643
novel:OW982293.1_13890,-1.66398528302037,8.76780642923779,6.53252280786732,0.0109380933217422,0.158287743694643
known:OW982293.1_12063,-1.92896398723364,6.1225023255424,6.49834796375339,0.0111470242038481,0.158287743694643
known:OW982293.1_12064,-1.92896398723364,6.1225023255424,6.49834796375339,0.0111470242038481,0.158287743694643
novel:OW982293.1_13080,3.42126896008373,4.95075667907044,6.31260763487247,0.0123567280040608,0.161178811992326
novel:OW982293.1_14451,-1.59233688920698,8.70344017342517,6.24023382634832,0.0128640366378852,0.161178811992326
novel:OW982299.1_26240,1.63820835076824,6.92222558032134,5.73908433062186,0.0170221379366521,0.201428632250383
novel:OW982316.1_42310,2.34683777165555,5.07188854244304,4.79233318575711,0.0291286695653322,0.311524126448359
novel:OW982291.1_4949,-1.92844197054504,5.76582201505537,4.78502538014362,0.0292510916852919,0.311524126448359
novel:OW982291.1_4950,-1.84634878652149,5.75845746449277,4.58877524507625,0.0327483388033884,0.328661592123289
novel:OW982295.1_15424,-2.72640413981754,5.39927576859941,4.52175845888933,0.0340407231287259,0.328661592123289
known:OW982300.1_27483,1.33722087992297,8.92465605870425,4.44974537509608,0.0354892799006368,0.328661592123289
known:OW982315.1_40523,-1.25752499046571,8.80020069969737,4.21987680946028,0.0405626891110138,0.347554396049177
known:OW982294.1_44316,-1.36542661604278,13.6988122566123,4.2101818606109,0.04079276948934,0.347554396049177
known:OW982312.1_38546,1.27866812133833,11.5781181028527,3.89040418796179,0.0492090395304456,0.401957453200342
known:OW982295.1_17122,1.22579170907292,10.5206934722556,3.73968089097103,0.0537966656952437,0.401957453200342
known:OW982298.1_24281,-2.19280015553634,6.41893417030851,3.73631462197181,0.0539041715418995,0.401957453200342
novel:OW982293.1_13144,-1.45268255398292,6.70914921629003,3.71079619642108,0.0547266016094362,0.401957453200342
novel:OW982321.1_43195,1.19508807980991,8.47031212759322,3.62188328972659,0.0576981068195146,0.409656558418554
known:OW982309.1_35790,1.17074455782387,10.997741592438,3.37194347586176,0.0670121498170668,0.440997183502368
known:OW982298.1_24282,-2.07365257536031,6.34606973192185,3.27151157348734,0.0711975501996407,0.440997183502368
known:OW982314.1_40990,1.184174274681,12.8813041688598,3.22374011101622,0.0732862337545241,0.440997183502368
novel:OW982294.1_45097,-1.32465169785343,6.70581783532563,3.21690322693144,0.0735905146873632,0.440997183502368
known:OW982291.1_77,-1.13899179807992,9.69239170545259,3.09973904355252,0.0790223502707337,0.440997183502368
known:OW982317.1_41863,1.14340883963828,14.5439041415978,2.99924436930812,0.0840272548461562,0.440997183502368
known:OW982309.1_35397,1.31550808853732,5.75754624403991,2.96981693127457,0.0855570684423091,0.440997183502368
known:OW982303.1_32889,1.1242835765153,14.4755715095046,2.89967761864487,0.0893266951876175,0.440997183502368
known:OW982292.1_8979,-1.6566933918403,6.62319157960783,2.89637876725906,0.0895083833195855,0.440997183502368
known:OW982292.1_8980,-1.6566933918403,6.62319157960783,2.89637876725906,0.0895083833195855,0.440997183502368
novel:OW982296.1_17269,1.07997207580558,8.2770348799625,2.88569250595367,0.0900997091376474,0.440997183502368
known:OW982305.1_26500,-1.42059135566375,6.33163182392424,2.81804077516613,0.0939434319937418,0.440997183502368
known:OW982291.1_1658,1.09716588684505,12.9423704305582,2.77655249913302,0.0963889269131755,0.440997183502368
known:OW982311.1_36985,-1.36057626954568,5.8869877686689,2.76022488286562,0.0973703523810862,0.440997183502368
