genes,logFC,logCPM,F,PValue,FDR
known:OW982298.1_24281,3.32058509070314,6.41893417030851,20.9517496462015,0.00200683941799536,0.274053246951575
known:OW982298.1_24282,3.20779088494512,6.34606973192185,18.549449118353,0.00284634979711729,0.274053246951575
known:OW982317.1_41877,3.26601383913188,5.12594702716142,16.6284255947788,0.0038599048866419,0.274053246951575
known:OW982312.1_38000,-1.95311745556651,6.29074690618375,11.15953227929,0.0108325767234058,0.382666377126888
known:OW982292.1_8979,2.42891530169798,6.62319157960783,11.0704276009987,0.0110447543988684,0.382666377126888
known:OW982292.1_8980,2.42891530169798,6.62319157960783,11.0704276009987,0.0110447543988684,0.382666377126888
novel:OW982318.1_42875,3.13989329508172,4.75197772528746,10.4858344421143,0.0125758903281137,0.382666377126888
novel:OW982303.1_32745,2.08286948675478,5.8470947563813,9.77720070408906,0.0148125472040089,0.394384069306738
novel:OW982295.1_16736,2.12143829959028,4.84935881762949,8.54629670809006,0.0200498430129173,0.421019846188005
novel:OW982320.1_41483,-2.29437658659942,8.58798425369028,7.63037920361464,0.0255554319471347,0.421019846188005
known:OW982303.1_32815,2.12883663941841,5.32859459578553,7.32608547924282,0.0278035076314505,0.421019846188005
known:OW982291.1_2498,-1.84166594781184,7.94339116864518,7.32183819464954,0.0278366348472703,0.421019846188005
novel:OW982291.1_6827,1.51193117815308,6.17772587192223,7.26518329126854,0.0282833749028569,0.421019846188005
known:OW982294.1_45095,-0.916207934921671,16.8748842212946,7.21504185027722,0.028686410100263,0.421019846188005
known:CALPDS010000378.1_48005,-0.910490934306882,16.8807094821149,7.09880563702162,0.0296492849428173,0.421019846188005
known:OW982310.1_37730,1.43189735779875,7.18154012749407,6.7600496888197,0.0327011658832293,0.421654204291734
known:OW982309.1_35397,-2.1465146508216,5.75754624403991,6.66255897041696,0.0336531524552088,0.421654204291734
known:OW982306.1_33997,0.962755469931762,12.2487652160352,5.9338772450932,0.0420220943886847,0.427689659549468
known:OW982296.1_17770,0.94515915924408,8.6570109734961,5.86274589795374,0.0429757263996266,0.427689659549468
novel:OW982307.1_34694,-1.00844256642988,12.2202744841562,5.731607547885,0.0448078059834155,0.427689659549468
novel:OW982303.1_32508,-1.18346166543746,9.3366537168253,5.61878417393873,0.0464649344883063,0.427689659549468
novel:OW982293.1_13080,-1.52829079691178,4.95075667907044,5.17414245839552,0.05381705871507,0.427689659549468
known:OW982291.1_3058,1.20360194603616,6.37743277221364,5.09008570151387,0.0553716427058392,0.427689659549468
known:OW982300.1_28198,-1.00085465655315,12.3509010338921,4.92421714723202,0.0586129908790696,0.427689659549468
known:OW982313.1_39842,1.58326013207423,5.5413492982226,4.8814091492728,0.0594890109546604,0.427689659549468
known:OW982306.1_34000,0.844594250468195,13.3801461894956,4.86394442045462,0.0598512567598745,0.427689659549468
novel:OW982308.1_39397,-1.17046737094806,6.49660892003506,4.81730506750297,0.0608326775853553,0.427689659549468
novel:OW982291.1_4949,1.32307422665671,5.76582201505537,4.80752154713563,0.0610411794884279,0.427689659549468
novel:OW982320.1_41385,-1.23565005518682,9.61696528098316,4.58173455464704,0.0661203451573981,0.427689659549468
novel:OW982303.1_33145,-1.80259073496122,4.66896061222628,4.5740193294646,0.0663033829527514,0.427689659549468
novel:OW982303.1_32885,-1.46193567352172,9.59457183210225,4.54631439096107,0.0669660876399901,0.427689659549468
novel:OW982310.1_37256,-1.51792980551378,6.05056526565278,4.5217654497555,0.0675604764536791,0.427689659549468
novel:OW982293.1_13890,-1.55159470582397,8.76780642923779,4.46846252415119,0.0688747618275071,0.427689659549468
known:OW982309.1_35790,-1.20325587071872,10.997741592438,4.35396046271271,0.0718119457514682,0.427689659549468
known:OW982311.1_36874,-0.9645241683582,7.89481028983292,4.31416649398875,0.0728706504321967,0.427689659549468
known:OW982296.1_17769,1.17449620554071,6.88165068351151,4.26466101769488,0.0742161481955012,0.427689659549468
novel:OW982298.1_24470,-1.27177259734409,6.26776650740404,4.26185008097499,0.0742935089358231,0.427689659549468
known:OW982317.1_41863,-1.18015852076828,14.5439041415978,3.86832748411153,0.0862435196607079,0.432103730141736
novel:CALPDS010000116.1_47237,1.29567902306233,5.54555186899645,3.75716725738189,0.0900667074351478,0.432103730141736
known:OW982314.1_40990,-1.18336518340704,12.8813041688598,3.7528655150434,0.0902190614377661,0.432103730141736
known:OW982303.1_32888,-1.15480887683454,15.5806810681276,3.72833522097363,0.0910943051047975,0.432103730141736
known:OW982303.1_32887,-1.14813092790059,15.592306510589,3.7054344839625,0.0919214371224364,0.432103730141736
novel:OW982291.1_7006,-1.01312251525996,7.35667860847991,3.68056635362619,0.0928307715375754,0.432103730141736
known:OW982303.1_32889,-1.14734451130973,14.4755715095046,3.67543746741356,0.0930197756518525,0.432103730141736
known:OW982293.1_13413,-1.14591235817516,6.0777515666309,3.646199771073,0.0941068702542376,0.432103730141736
known:OW982291.1_1658,-1.16622910683866,12.9423704305582,3.6393637871178,0.0943634327709685,0.432103730141736
novel:OW982315.1_40541,-1.26213852522194,5.63072575633427,3.61338492116138,0.0953468324725895,0.432103730141736
known:OW982312.1_38546,-0.870350605281664,11.5781181028527,3.43859612902971,0.10232469322623,0.449147585142149
known:OW982319.1_40269,1.37640635836386,5.1382923711276,3.39149426313869,0.104318870059483,0.449147585142149
known:OW982294.1_44439,-0.801500160854616,15.3454392946816,3.36567405717387,0.105433705432429,0.449147585142149
known:CALPDS010000185.1_47481,-1.04693282700765,11.0600255887514,3.1908240461795,0.113410931738065,0.462774941997063
known:OW982292.1_11552,-0.671890267149137,15.9383111122769,3.1861454723518,0.113635124278541,0.462774941997063
