miRNA.ID,logCPM,logFC.38vs33,F.38vs33,PValue.38vs33,FDR.38vs33,logFC.43vs38,F.43vs38,PValue.43vs38,FDR.43vs38,logFC.43vs33,F.43vs33,PValue.43vs33,FDR.43vs33
known:OW982291.1_6727,12.2096407023834,-0.305833318821736,1.8816582062946,0.189391587121499,0.552608329546293,0.0550831355514196,0.0613509244843546,0.807576868439733,0.878461327985432,-0.250750183270316,1.27012268004614,0.276639468389283,0.382624719265696
known:OW982291.1_6991,10.9416366287399,-0.267647376541249,2.06354585605123,0.170445851679698,0.550075248602663,0.096656489672804,0.271735518249623,0.609429922117414,0.725187560955358,-0.170990886868445,0.849728732667533,0.370549249558605,0.472616707520855
known:OW982291.1_6993,8.83389277384005,-0.102867407965938,0.211731792274603,0.651708716409075,0.929266679171147,-0.215534497338172,0.951596496256357,0.344074607231395,0.48858594226858,-0.31840190530411,2.05764982441433,0.171021781135748,0.265895177970177
known:OW982291.1_73,9.46742477979646,-0.569312421370868,6.47927034406761,0.0218035402682076,0.165862645611722,-0.695631794021462,9.3381716886634,0.0076622073246275,0.0391933940864651,-1.26494421539233,30.933573429764,4.56711132163333e-05,0.000560667611231309
known:OW982291.1_77,9.69260610426186,-0.141593271508532,0.298758491538727,0.592329807461062,0.884351808429266,-1.05708187113824,16.1340848096344,0.00102710898248811,0.0115144322773667,-1.19867514264677,20.5347254263995,0.000354536609753931,0.00302065191510349
known:OW982292.1_10416,12.7003261424413,-0.0779489971830051,0.0750908504338161,0.787628919444885,0.991064288034876,0.668958977956732,5.43612462010788,0.0333641576309689,0.107675235990854,0.591009980773727,4.23396083338739,0.0565894579711592,0.114848422851356
known:OW982292.1_11552,15.9383120394252,0.90263185652787,19.6011951340147,0.000438971631419954,0.0133572796417786,0.0498686398432586,0.0608485821344366,0.808349391010069,0.878461327985432,0.952500496371128,21.6874383752793,0.000274504363092059,0.00254214910167863
known:OW982292.1_8979,6.62391747987853,-0.295527237801122,0.538580549750444,0.47381706657224,0.867083425825023,-0.774831924745348,3.61265909225846,0.0758223797954075,0.187792638330486,-1.07035916254647,7.04183359687632,0.0175218154215853,0.0518353706221898
known:OW982292.1_8980,6.62391747987853,-0.295527237801122,0.538580549750444,0.47381706657224,0.867083425825023,-0.774831924745348,3.61265909225846,0.0758223797954075,0.187792638330486,-1.07035916254647,7.04183359687632,0.0175218154215853,0.0518353706221898
known:OW982292.1_9046,12.4524576030584,0.0054094819030264,0.000850159753453325,0.977105636090723,0.991064288034876,0.0337907206722652,0.0333830454329248,0.857358958331623,0.895183618258019,0.0392002025752916,0.0445968609463044,0.835458130795933,0.880953375542247
known:OW982292.1_9221,10.6278931326973,0.131371640295684,0.525138000703864,0.479297412007216,0.867083425825023,-0.437689813841286,5.85633358461172,0.0280161914972242,0.0970538459433442,-0.306318173545602,2.85188377803936,0.110983740417702,0.19699613924142
known:OW982292.1_9226,10.4604834929287,-0.261105561576383,2.29733642189255,0.149428414191424,0.53604022653786,0.186096256523336,1.18503828849851,0.292727405732756,0.448842183897824,-0.0750093050530475,0.192091003087694,0.667140159931502,0.736273855261191
known:OW982292.1_9450,4.98562386639719,0.778729428623235,1.24077944954826,0.282049275240738,0.651230018858083,-0.199640258416187,0.111363501240154,0.743003464705662,0.836161339299406,0.579089170207048,0.703949395807877,0.414026700654166,0.512719111856613
known:OW982293.1_12063,6.12378486671205,1.78291280296524,15.7724127398296,0.00112878453260214,0.020035925453688,-1.20379354131977,9.24391828320612,0.00791228143529578,0.0391933940864651,0.579119261645467,1.46938346940225,0.243332999197374,0.35258454985742
known:OW982293.1_12064,6.12378486671205,1.78291280296524,15.7724127398296,0.00112878453260214,0.020035925453688,-1.20379354131977,9.24391828320612,0.00791228143529578,0.0391933940864651,0.579119261645467,1.46938346940225,0.243332999197374,0.35258454985742
known:OW982293.1_13413,6.07909577056102,0.260424013229151,0.43597096120504,0.518624415597063,0.879855600576883,-0.850481806289484,4.75511781174157,0.0447544979599871,0.13375019861612,-0.590057793060334,2.08772595491029,0.168109030434299,0.263515560528511
known:OW982293.1_13414,6.60227286816758,0.399509601521659,1.81609863399207,0.19686532209638,0.559097514753719,-0.608574631803874,4.54168436274095,0.0492141187855212,0.13976809735088,-0.209065030282215,0.486459723985553,0.495689398622613,0.593156415205711
known:OW982293.1_13826,13.9848955761782,3.02196219056443,76.6315323424285,1.92891370420753e-07,4.10858618996204e-05,1.21741609927961,13.8761270237474,0.00188949219864106,0.0154818046265929,4.23937828984404,137.500013198122,3.4752510290977e-09,7.4022846919781e-07
known:OW982293.1_14549,7.96039075338244,-0.375339661765197,2.24467293947221,0.153869836246979,0.53604022653786,-0.575004880311694,5.20294269018621,0.0368374576348558,0.11711012651081,-0.950344542076891,14.2799163674837,0.00168813262444037,0.00998811802793885
known:OW982293.1_14552,6.60141533954405,-0.232465572075989,0.432065965497511,0.520477960904635,0.879855600576883,-0.594787258631716,2.798287056706,0.114128605947392,0.243093930667944,-0.827252830707706,5.33646032097183,0.0348001456179705,0.0797035593185777
known:OW982294.1_44233,7.45974544426349,0.145142747032872,0.126543809205115,0.726767514072224,0.938190790893235,0.178897654117048,0.207963666536906,0.654599717925242,0.766097472077344,0.32404040114992,0.648722308444703,0.432574734784656,0.532592014503651
known:OW982294.1_44316,13.6988727724643,0.610757666885629,6.223392183708,0.0241409735070154,0.171269507654524,-1.12100280686992,20.5827935600229,0.000350714032301785,0.00933776111003501,-0.510245139984295,4.30509864712451,0.0547758176772097,0.113374085713252
known:OW982294.1_44435,16.6465614386665,0.390695022193389,3.97970819317524,0.0636722082795552,0.330784886915738,0.279063565186576,2.02866349752323,0.173888739332652,0.308652512315458,0.669758587379964,11.6168616928657,0.0036699306867639,0.0162853174225148
known:OW982294.1_44437,11.6343041919584,-0.0992049345649157,0.134342259810212,0.718854108007198,0.937915210504212,-0.0615628725338046,0.0520135039740707,0.822533527510902,0.884846673534455,-0.16076780709872,0.353823095621067,0.560415159039779,0.646871550741548
known:OW982294.1_44439,15.3454271145517,0.273151121611145,1.42842888729352,0.249726293071719,0.621682605719345,0.652565528368543,8.03948056861897,0.0120863539776243,0.054774327600723,0.925716649979688,16.0085489448722,0.00106117731648323,0.00729131511002994
known:OW982294.1_44887,7.398048520431,0.141450008351069,0.141834149140385,0.711495108624027,0.937915210504212,-0.703671478491746,3.5784835644615,0.0770870766813638,0.188730429116442,-0.562221470140677,2.20032888497122,0.157736441641926,0.25350039104129
known:OW982294.1_44888,6.81701691513029,-0.222110033880355,0.329296612295073,0.574186196421839,0.884351808429266,-0.863147574564072,4.84152867091155,0.0430839264640664,0.131098233383516,-1.08525760844443,7.5127250604973,0.0146681454240876,0.0456782019434801
known:OW982294.1_45095,16.8748874919519,0.256713635360438,1.8897138287799,0.188498147131381,0.552608329546293,-0.23428524374013,1.5774330314718,0.227462228186167,0.378511364091044,0.0224283916203078,0.0144946510572104,0.905695319626948,0.914280109386445
known:OW982294.1_46496,5.87530563766658,0.123682190131837,0.0585988761978746,0.811851415078162,0.991064288034876,-0.445481478339948,0.829032230239246,0.376291558135199,0.520588557315048,-0.321799288208111,0.406732658818051,0.532805255037837,0.623557798478347
known:OW982295.1_15520,5.6548939951428,1.32858265944489,3.29947260075909,0.0884027272396448,0.427526947621989,0.358794423514008,0.399945430469256,0.536200721574157,0.662865000782678,1.6873770829589,5.98078557754091,0.0266270991120297,0.0667243777748509
known:OW982295.1_17122,10.5202580011568,0.0844030442868427,0.140743837263114,0.712551990157634,0.937915210504212,0.836203900198273,13.9881159388764,0.00183104320596501,0.0154818046265929,0.920606944485116,16.8678657345729,0.000851094185336221,0.00604276871588717
known:OW982295.1_17129,13.0253402124672,0.204651581557223,1.61010208118485,0.222929623817669,0.58770351062914,0.00823038078226189,0.00261364291744615,0.959870317714569,0.97824104149858,0.212881962339485,1.7415289886185,0.205826829863604,0.308740244795406
known:OW982296.1_17568,12.0610821027226,0.457712146968275,4.78970311675199,0.0440769834145869,0.253740472089379,0.895311511708484,18.4137792279284,0.000581171280729149,0.0103798754908867,1.35302365867676,40.9467872025161,9.54105715325716e-06,0.000165337307822615
known:OW982296.1_17769,6.87911315200834,-0.0597624491283797,0.0248875756210569,0.876654471259537,0.991064288034876,0.911138260157548,7.01618845542067,0.0176946353294192,0.0719859997317677,0.851375811029169,5.89641936229302,0.0275598446180863,0.0682586849261904
known:OW982296.1_17770,8.65610035864287,0.385251775615373,2.68400429409542,0.121200866466776,0.526852746069864,0.214092661162152,0.896669372018399,0.35799436882799,0.504985434174581,0.599344436777525,6.68334264766234,0.020124675401198,0.055669556629288
known:OW982296.1_20355,6.47541080057674,1.57131698678253,15.3759968486978,0.00125353905519498,0.020538755288964,0.203024556412851,0.393229690628236,0.539600785473692,0.662865000782678,1.77434154319538,20.9316215208998,0.000324328585914417,0.00287841619999045
known:OW982296.1_20356,6.10657744011481,1.52835969930367,9.55392101454456,0.00712293910096348,0.079851896237117,-0.271756319718304,0.442223290707981,0.51568162507067,0.64611874200031,1.25660337958536,6.53785241477546,0.0213056717784812,0.0560260257878579
known:OW982297.1_20558,6.73440533670911,-0.202937329962473,0.366377049785218,0.553617226696036,0.884351808429266,-0.235094573356296,0.512633475256306,0.484493232709506,0.617946458485777,-0.438031903318768,1.74914878430554,0.204887616468073,0.308740244795406
known:OW982297.1_21451,10.5722119285894,0.0458638935136195,0.0589185393168582,0.811349505367587,0.991064288034876,-0.0346979581582728,0.0341353676260534,0.855779747496262,0.895183618258019,0.0111659353553467,0.00349544116241144,0.953599170246953,0.95809727954057
known:OW982297.1_22176,8.91550324771878,-0.0552480985248598,0.0429665501888241,0.838447364912065,0.991064288034876,-0.107856410970334,0.16902939758216,0.686521432969136,0.786177770013043,-0.163104509495194,0.380433647675152,0.546193895678425,0.635733878576528
known:OW982297.1_22209,10.4130417407798,-0.0857297062209694,0.202592983029542,0.658775908708184,0.929266679171147,-0.398035398482395,4.38381514159072,0.0528475841150543,0.144314556621879,-0.483765104703364,6.44098032280971,0.0221361774204063,0.0572739922012948
known:OW982297.1_22337,7.08975818073631,-0.138471665398329,0.151342032690119,0.702470796097935,0.937915210504212,1.00648755551837,9.44212039926987,0.00739678879923629,0.0391933940864651,0.868015890120044,6.8036980197894,0.0192042760375846,0.055669556629288
known:OW982298.1_23371,5.87438897746577,-0.00451193427728549,5.61981642380914e-05,0.994112912482504,0.996663120444493,-0.522136780469804,0.820024698212512,0.378832048750387,0.520588557315048,-0.526648714747089,0.809624507108706,0.381797255824653,0.481200091660658
known:OW982298.1_23475,9.14959583467786,1.32919314157969,27.0426504564386,9.2420851520721e-05,0.00393712827478271,0.53352746170846,5.13961663086808,0.0378518195913531,0.118565258425856,1.86272060328815,53.7910889709795,1.85764070471404e-06,4.11332796763487e-05
known:OW982298.1_23583,10.4687178425074,0.0180880819767005,0.00838902044921037,0.928178568796212,0.991064288034876,0.123019320637553,0.393911116253839,0.539253933160959,0.662865000782678,0.141107402614254,0.513234204008534,0.484241412841653,0.582731191724701
known:OW982298.1_23877,8.35729955256138,-0.37659504741823,1.24823243084652,0.280661783536631,0.651230018858083,-1.78654820136462,24.4332737545707,0.00015411340054184,0.0077880360742953,-2.16314324878285,36.0977856297889,1.95855535637134e-05,0.000294574091679415
known:OW982298.1_24281,6.41767923578885,0.636140800836963,2.29479520989619,0.149639076247263,0.53604022653786,-1.14808777443025,8.25673799530659,0.0111759117801455,0.0528993157593553,-0.511946973593289,1.39494886930083,0.255118027160432,0.364535416463972
known:OW982298.1_24282,6.34471860205062,0.714200038367615,2.64106193892747,0.123994546269181,0.528216767106711,-1.18117081633024,8.10337754047138,0.0118100751980673,0.0546857829823551,-0.466970777962621,1.04827002356154,0.321391487756288,0.43073885394623
known:OW982298.1_24494,10.1089995795639,-0.756522050137962,16.3887782405362,0.000961724257479341,0.020035925453688,-0.439973357134743,5.49775122528446,0.032510520924582,0.106534476260553,-1.1964954072727,40.5526994046817,1.00910093976244e-05,0.000165337307822615
known:OW982299.1_25336,12.7845660136039,0.0710680171371363,0.149115690213558,0.704553855917615,0.937915210504212,-0.665268348578189,12.9218845036518,0.00248315970025771,0.0182383798674101,-0.594200331441052,10.3329967860015,0.00550553599155222,0.0234535833240125
known:OW982299.1_26062,8.34298224628193,-0.150465022512098,0.314839457400094,0.58262978689995,0.884351808429266,0.690371248742913,7.11334769224235,0.0170500179035232,0.0719859997317677,0.539906226230816,4.30316980243024,0.054824088396549,0.113374085713252
known:OW982300.1_27483,8.92395269713719,-0.278284385024548,1.08273401892803,0.313813913505822,0.681215052989196,0.990577699072827,14.4095829448681,0.00162871610059404,0.0154818046265929,0.712293314048279,7.48924239374382,0.0147971640098597,0.0456782019434801
known:OW982300.1_28198,12.3508348664509,0.329736958819552,2.10981931176083,0.166008624387312,0.548329323159391,0.549213055779964,5.8360504781835,0.0282504152511143,0.0970538459433442,0.878950014599515,14.7702264346806,0.00147553624274851,0.00897969199158377
known:OW982300.1_28199,12.7143530825332,-0.0235690342613561,0.0202810293609939,0.888562772117856,0.991064288034876,0.322083983624442,3.79621698087988,0.0694341381533157,0.178186402730798,0.298514949363086,3.25713328305069,0.0902873192645409,0.164369222250831
known:OW982300.1_28277,10.0966927649183,0.110827743522769,0.409398953716546,0.531482386699115,0.881982180609151,0.405083614667628,5.63929701194152,0.0306436579188762,0.103571863451328,0.515911358190397,8.9986308917312,0.00860786163419544,0.0302542965220019
known:OW982300.1_28279,10.2016528696707,0.289002491532733,1.5860725142139,0.226252055735162,0.58770351062914,0.548130698635042,5.91516524422278,0.0273493806451402,0.0970538459433442,0.837133190167775,13.4403678396518,0.00213793847145753,0.0113845223605113
known:OW982300.1_28718,8.84151043988126,-0.131696330531417,0.210433482235455,0.652701241043227,0.929266679171147,0.231400971422595,0.677960645700905,0.42259580239268,0.56611890509208,0.0997046408911775,0.123979301477952,0.729430081449625,0.788673133750102
known:OW982301.1_29999,11.1167922056997,-0.20768597056834,1.2062892183637,0.288592655626733,0.651230018858083,0.0798323334012915,0.17975620507984,0.677322785418758,0.784074746164106,-0.127853637167048,0.460494976479924,0.507252383560992,0.59693236297509
known:OW982301.1_30000,10.9311152472647,-0.198017387438017,0.923872450197441,0.351000778442855,0.732972213807139,0.0470062756938522,0.0525764798326236,0.821593333113702,0.884846673534455,-0.151011111744165,0.541271412799714,0.47273280211645,0.575383353433165
known:OW982301.1_30001,9.66971675161384,-0.459791673906305,6.1437367462367,0.0249265480623955,0.171269507654524,-0.262439673454472,2.00791414216203,0.175977909450257,0.309779295147974,-0.722231347360777,15.206589395443,0.00131155815800796,0.00821652610752048
known:OW982302.1_30394,9.18404350142132,0.260642020534399,1.4098873448299,0.252693488641828,0.621682605719345,0.935151198489261,19.576426004948,0.00044150288128377,0.0103798754908867,1.19579321902366,30.7219283927965,4.7380361512505e-05,0.000560667611231309
known:OW982302.1_30549,12.130191659226,0.454029917023791,3.80714215056578,0.0690743494264942,0.350305629234363,0.37889525809227,2.67281119096311,0.121921642577146,0.244442097797881,0.832925175116061,12.6649032405884,0.00267741210568348,0.0129611086025132
known:OW982302.1_30791,8.42631785484068,0.201839110399946,0.618513015777908,0.443285637694894,0.835573812646128,0.490959195800684,3.98340595704126,0.0635619999923205,0.167144518498324,0.692798306200631,7.63700256971623,0.0140064036346657,0.0454567298397759
known:OW982302.1_31021,7.04924737878385,-0.362577575738216,1.68583748258458,0.212861034105751,0.58770351062914,-0.0697305817046714,0.064251853340731,0.803180222898768,0.878461327985432,-0.432308157442888,2.50444612491736,0.133417286372276,0.225966412761792
known:OW982303.1_32504,13.213236243616,0.0969830357380865,0.296499484804124,0.593719758710728,0.884351808429266,-0.0950839606427117,0.285010629369099,0.600897972865578,0.719052068653754,0.00189907509537472,0.000113765175992282,0.991623942165462,0.991623942165462
known:OW982303.1_32506,11.3985611392732,0.215305125296164,1.66327284387645,0.215798623457748,0.58770351062914,-0.24073154161586,2.09677811801782,0.167244473013923,0.299353552537526,-0.0254264163196962,0.0232311197627286,0.880795087038075,0.89916445526392
known:OW982303.1_32813,13.7396002895547,-0.076884078853235,0.0925740020500903,0.764917344177378,0.971008976855258,0.66370453596968,6.75725028236649,0.0195536327081356,0.0757258866696889,0.586820457116445,5.30631984890517,0.0352484080067702,0.0798713926110857
known:OW982303.1_32815,5.32529618627866,0.773463238119652,1.39554062452329,0.255021400746857,0.621682605719345,0.24379681519144,0.20061672484381,0.660329525068122,0.768580266882569,1.01726005331109,2.76406684774538,0.116192752130849,0.202861116425171
known:OW982303.1_32887,15.592300016117,0.318680113405482,0.873208782129117,0.364189907171854,0.738785240262903,0.560626672084527,2.65935766613644,0.12279485664025,0.244442097797881,0.879306785490009,6.42032518799613,0.0223180345197534,0.0572739922012948
known:OW982303.1_32888,15.5806744026611,0.32485794000863,0.903708622471031,0.356165396853641,0.736536209027432,0.564949601208862,2.68907621117675,0.120875960139376,0.244442097797881,0.889807541217492,6.5449531288092,0.0212462174540214,0.0560260257878579
known:OW982303.1_32889,14.4755611921613,-0.0447512251140005,0.0178610525174608,0.895377646320691,0.991064288034876,0.607309850034595,3.19407604951206,0.0931835314294941,0.211149916962577,0.562558624920594,2.73677021295231,0.117871632261191,0.204119168062062
known:OW982304.1_31272,5.45221805868802,0.092856000011423,0.0299397897841975,0.864833376280915,0.991064288034876,0.96704727643225,4.64974254713225,0.0468946786893058,0.134980629200299,1.05990327644367,5.01680090604316,0.0399128289009125,0.0858730561201451
known:OW982304.1_31734,10.9349017994305,-0.274881820173576,2.20547053627502,0.15728201039424,0.53604022653786,0.32578487013294,3.11428611153383,0.0970086059930943,0.216352237690516,0.0509030499593633,0.0762689563807114,0.786013538368823,0.84556001854828
known:OW982305.1_26500,6.3320567935003,0.437566356077959,1.04154799996629,0.322899241744359,0.687775384915486,-1.88706104305698,17.0702653708252,0.000808741074127672,0.0112469321785913,-1.44949468697902,9.17650136792009,0.0080968600047228,0.0302542965220019
known:OW982305.1_26994,11.8539927067139,-0.314339225034082,2.39839616179845,0.141338197815034,0.53604022653786,-0.165164826555316,0.665089803282183,0.426943186698658,0.566318012734761,-0.479504051589397,5.58757503766953,0.0313110934543434,0.0741029211752793
known:OW982305.1_26995,8.68139692234595,-0.219115880253613,0.522571374157864,0.480356076278651,0.867083425825023,-0.0527674899649632,0.0306154194071448,0.863333060338269,0.897024106595372,-0.271883370218576,0.81914879926749,0.379080449469236,0.480619855577067
known:OW982305.1_26998,11.6704495519356,-0.288560823799599,2.3615862689608,0.144221256029396,0.53604022653786,0.00525244111524884,0.000787168828039307,0.977969867802804,0.991939292595461,-0.28330838268435,2.28744665869951,0.150250317313096,0.246179366059149
known:OW982305.1_26999,12.9016051661365,-0.270841272230705,1.48194241306422,0.241415560678853,0.612160886007092,-0.173527797780209,0.610274419924268,0.446281033185904,0.579621097979253,-0.444369070010914,3.98556178664668,0.0634978509023998,0.125231872613066
known:OW982305.1_27002,8.5211916869925,-0.223688410255533,1.12606441753318,0.304635175926735,0.668941159509223,-0.92731078928903,18.7312543888198,0.000538618242801325,0.0103798754908867,-1.15099919954456,28.5441257365988,6.98755329538212e-05,0.000783341501008627
known:OW982305.1_27003,9.07554925646072,-0.435531186194901,1.90000225678716,0.18736477870175,0.552608329546293,-0.0903537979922148,0.0830203442657408,0.777006450861527,0.86650457609165,-0.525884984187115,2.81414761596111,0.113186909804401,0.199246378416012
known:OW982305.1_27007,6.63106399461649,-0.0754358064524313,0.0442947753733064,0.836007644701833,0.991064288034876,-0.0718224233538878,0.0431423922782785,0.838122129455006,0.89473371142166,-0.147258229806319,0.17644837945526,0.680123864981696,0.74673393423248
known:OW982306.1_33257,9.00552088958189,0.157505501665985,0.395791507291818,0.538298983470374,0.881982180609151,0.753363730243487,9.71619737171117,0.00674573913989897,0.0388335793729319,0.910869231909471,13.7348235323341,0.00196628118667906,0.0110215234937537
known:OW982306.1_33979,6.85522764953765,0.0960988240520525,0.0536054385469675,0.819888562113991,0.991064288034876,0.294089374121328,0.59053429921871,0.453593803171319,0.582020964310186,0.39018819817338,0.956243956591822,0.34293281386498,0.445283121180038
known:OW982306.1_33980,6.85522764953765,0.0960988240520525,0.0536054385469675,0.819888562113991,0.991064288034876,0.294089374121328,0.59053429921871,0.453593803171319,0.582020964310186,0.39018819817338,0.956243956591822,0.34293281386498,0.445283121180038
known:OW982306.1_33991,10.2257066777105,0.195190698556053,1.32965446018313,0.266085158737276,0.636810548438649,-0.629998232208743,13.8755519472923,0.00188979774784702,0.0154818046265929,-0.434807533652689,6.55359530124706,0.021174113429896,0.0560260257878579
known:OW982306.1_33992,10.23086376402,0.193656480838305,1.30000283693616,0.271273270679234,0.642013407274188,-0.636152855239275,14.0482396138629,0.0018005104044081,0.0154818046265929,-0.442496374400971,6.74038006300642,0.0196823233552836,0.055669556629288
known:OW982306.1_33997,12.2486516983136,-0.272739636499627,2.24355373561703,0.153965977506838,0.53604022653786,0.467778641807899,6.63675692703589,0.0204944496744071,0.0779521032258698,0.195039005308272,1.15258132882024,0.29920023394864,0.408523396352951
known:OW982306.1_34000,13.3800886749404,-0.26196579379881,2.02059715292774,0.174697206766257,0.552608329546293,0.593203364661471,10.3324497154758,0.00550651440483255,0.0342055892417556,0.331237570862661,3.23694470258808,0.0912027590362669,0.164628709107838
known:OW982306.1_34006,6.9429501282583,0.984255145313445,9.18495598885521,0.00807344544502067,0.0859821939894702,0.849050178638257,9.57015715637603,0.00708413767211733,0.0391933940864651,1.8333053239517,35.7290658059339,2.07446543436208e-05,0.000294574091679415
known:OW982307.1_34333,5.88429273558514,0.218889867661479,0.310501561789138,0.585213533227552,0.884351808429266,-0.298233892492581,0.654073182212025,0.430720742079959,0.566318012734761,-0.0793440248311017,0.0412305107160244,0.841696397292023,0.883159274005916
known:OW982307.1_35049,8.26370408143267,-0.0751742184591929,0.0918035078963924,0.765866235266119,0.971008976855258,-0.383454068969342,2.441269329764,0.138068628789674,0.26257694582322,-0.458628287428535,3.4291099513756,0.0829162270399946,0.155464667610183
known:OW982308.1_38879,12.3022488447554,2.81077078372975,54.9014065580202,1.63670794556684e-06,0.000116206264135246,1.29388163810867,13.272771498928,0.00224319563303725,0.0170643096370333,4.10465242183842,109.15116813748,1.7575249513937e-08,1.87176407323429e-06
known:OW982308.1_38882,6.63067193855189,0.856363833415052,5.45909805432201,0.0330429412617813,0.199319753622874,0.610761527992623,3.77093238956558,0.0702753096326065,0.178198106568395,1.46712536140768,17.732679785695,0.00068592778197493,0.00503802129519517
known:OW982308.1_38897,5.92674888729987,-0.57212279682128,1.88626817086199,0.188879649427655,0.552608329546293,-0.798734066888125,3.28996738332234,0.0888217151767648,0.206877808286004,-1.37085686370941,10.209323614973,0.00573183719429491,0.0239388494585258
known:OW982309.1_35350,7.5929064742245,-0.143709816428325,0.228939912001015,0.63889224451404,0.929266679171147,-0.137821381056615,0.21971069324459,0.645689361721602,0.759844386998349,-0.281531197484941,0.902438155742324,0.356494489124179,0.457429675803917
known:OW982309.1_35362,7.92149849170941,0.70725310419458,6.55524873238997,0.0211603504515551,0.165862645611722,0.4580969216056,3.27793092540345,0.0893556730624992,0.206877808286004,1.16535002580018,18.9025652485964,0.000517126742091106,0.00393385700233591
known:OW982309.1_35397,5.75667382648002,0.754826816079885,1.21193660506686,0.287507242171623,0.651230018858083,0.888588276152062,2.67083545921742,0.122049407284464,0.244442097797881,1.64341509223195,7.11969347990354,0.0170088610168788,0.0517555342370741
known:OW982309.1_35784,14.5517857452977,-0.098372755634714,0.131061331702402,0.722150678510285,0.937915210504212,0.229724617827832,0.703538312041931,0.414160125848081,0.558329789909123,0.131351862193118,0.229750457753689,0.638303452436055,0.715571765099367
